Account,Risk Score
8038BC130,0.0
80489A080,0.0
8035E77A0,0.0
8037D4BF0,0.0
812E2BFC0,0.5714285714285714
80EF45170,0.0
803910E40,0.0
80F9EBC20,0.0
8036CE550,0.0
803624B30,0.0
804F3FB60,0.0
814272EF0,0.0
80CAFC1E0,0.0
812E25860,0.0
809F52F00,0.0
80B1EA7F0,0.0
8038CCC40,0.0
8035F0760,0.0
80B140FF0,0.0
80EF89B30,0.0
803892CF0,0.5
8047D09F0,0.0
8035BBE50,0.0
80F3BFE80,0.0
80BC6ED10,0.0
80E71EC60,0.0
80380CA00,0.0
80B0F6DF0,0.0
8037F4AD0,0.0
80EFACD40,0.0
80361A6B0,0.0
8047D5110,0.0
803577E00,0.0
81155AAB0,0.0
807F749C0,0.0
8035F4590,0.0
8031E37E0,0.5063291139240507
807E172E0,0.0
8039ABF40,0.0
80DB27370,0.0
808817000,0.0
8038C4EE0,0.0
8035A71A0,0.0
80751C360,0.0
8038119E0,0.0
8035DAA20,0.0
806553570,0.0
8031E6AA0,0.0
8125CC0A0,0.0
803939CC0,0.0
80B1E41F0,0.0
80EFA2A10,0.0
811554560,0.0
803685F90,0.0
80D9A7920,0.0
8047D8800,0.0
8038AF780,0.0
80C2F23D0,0.2
8036C5B10,0.0461538461538461
812F73560,0.0
8037CCB00,0.0
80B1F1200,0.0
808DB0BE0,0.0
812C2DDA0,0.0
803666320,0.0
80944ACD0,0.0
80F5F0CE0,0.0
811558F40,0.0
8035DFB20,0.0
803807160,0.0
8083CBD60,0.0
8036EE3E0,0.0
80E71E9E0,0.0
8037002F0,0.0
80750F2A0,0.0
80392F430,0.0
8035E3DA0,0.0
80367FAE0,0.0
80D6B5440,0.0
80BBAE0B0,0.0
80D6BBB90,0.03125
812E3C060,0.0
8038ECB80,0.0
80FE5B090,0.0
803595D50,0.0
80944D510,0.0
80737D430,0.0
80EF8B4B0,0.0
80AF1B290,0.0
80389DFA0,0.0
80361A7F0,0.0
80C068520,0.0
80359A360,0.0
803667660,0.0
8047F9120,0.0
80661B140,0.0
811B311F0,0.0
80F3C5DD0,0.0
803897310,0.0
8047D1660,0.0
80FE21870,0.0
8094502D0,0.4
804F3B5F0,0.0
80DB339A0,0.0
804C90200,0.0
80EFB1B20,0.0
8046816A0,0.1379310344827586
803604880,0.0
811BEB440,0.0
80392EE50,0.0
8035719C0,0.0
80B0FA310,0.0
80BC622C0,0.0
80C2F1A70,0.3333333333333333
806DD1610,0.0
8036679A0,0.0
803967350,0.0
8037EBB00,0.0
803621570,0.0
803672770,0.0
8035D7CA0,0.0
806F0E980,0.0
8039B02D0,0.0
8035D8120,0.0158730158730158
8047DF970,0.0
8047E2870,0.0
80AA265F0,0.0
8038EAF60,0.0
8035D9C50,0.0
80EFD3850,0.0
812E25390,0.0
8037F59D0,0.0
8038EDC60,0.0
8035BB820,0.0
8035DFF10,0.0
80B156B70,0.0
80E815400,0.0
8035AA540,0.0
80380AE00,0.0
8114AE3E0,0.0
811E61EC0,0.0
806F0E5A0,0.0
80489BE00,0.0
803577E50,0.0
80751D1E0,0.0
80BBB0530,0.0
80B290A30,0.0
80EFB7210,0.0
807E562E0,0.0
80361BB90,0.0
807E4D970,0.0
8031E9940,0.0
80CC0E3E0,0.0
808F5A660,0.0
808F6B010,0.0
80B137100,0.0
80390F0F0,0.0
8038E6F50,0.0
807E0E4C0,0.0
814302520,0.0
8035F5A50,0.0
8036BCFF0,0.0
803673A00,0.0
811B55160,0.0
8084B10C0,0.0
807E3BB90,0.0
80EFBEF30,0.0
804C83CC0,0.0
803714C50,0.0
80F9A0B00,0.0
803599C80,0.0
80E761550,0.0
8037FAA50,0.1111111111111111
8047D1050,0.0
80B114C20,0.0
80CAD99A0,0.0
8037EA510,0.0
81417AA20,0.0
810660B50,0.0
8037CCEC0,0.0
80CEB4600,0.0
803946100,0.0
804898BB0,0.0
8035A7480,0.0
80BC62D30,0.1666666666666666
80412BB80,0.0
80365CF50,0.0
80752C170,0.0
8035D32E0,0.0
80A20B610,0.0
8035AC8E0,0.0
80B768B30,0.0
8039117D0,0.0
8051C3BE0,0.0
80D991470,0.0
80BBAC620,0.0
803812390,0.0
80EFC68E0,0.0
803993B50,0.0
80AA23910,0.0
8038D5520,0.0
80D98FC90,0.0
80393C600,0.0
8035952A0,0.0
809F50C80,0.0
80BA11F50,0.0
80EFD9210,0.0
8039A0000,0.0
8110F2090,0.0
8036B6560,0.0
8036D92D0,0.0
807E2F1C0,0.0
8037E5120,0.0
80D3EC370,0.0
803962460,0.0
803609230,0.0
8075251D0,0.0
8048A1D80,0.0
8038A7AD0,0.0967741935483871
8048A83B0,0.0
8037F08C0,0.0
804C90110,0.0
811B47BC0,0.0
8036C5920,0.0
8033B69E0,0.0
803663EA0,0.0
804C876C0,0.0
8137A2120,0.0
80B15BB00,0.0
80356FFF0,0.0
80336E3B0,0.0
8036095E0,0.04
8035A8550,0.0
8035CCB90,0.0
8114B18D0,0.0
8037021D0,0.0
803911C50,0.0
80B187AF0,0.0
8145A8380,0.0
803953EA0,0.0
80B1E8A20,0.0
8119813B0,0.0
803994FC0,0.0
8084A9FD0,0.0
80C770790,0.0
8095E5090,0.0
80B173200,0.0
80B5E7EF0,0.0
8036E9B60,0.0
80E948F50,0.0
80F3C20E0,0.0
813BA2DE0,0.0
803959550,0.0588235294117647
80E941750,0.0
8033B66C0,0.0
8038DBB30,0.0
80B1D8AA0,0.0
8036E9DC0,0.0
8031E31F0,0.0
80DB2B7C0,0.0
8038E3070,0.0
80E6D2B10,0.0
804C865C0,0.0
80AA19120,0.0
8036F15E0,0.0
8037D2B50,0.0
8084ACF70,0.0
804C8BCA0,0.0
8036F39E0,0.0
80381B2D0,0.0
8038A9C90,0.0
80365ABA0,0.0
80EFA1860,0.0
804F3C470,0.0
807E30780,0.0
8036ACD40,0.0
807E53610,0.0
803611D50,0.0
80D6B9500,0.0
80EFAFE90,0.0
812E02EC0,0.0
80C203400,0.0
8036C98C0,0.0
807E30A80,0.0
80B14C720,0.0
80391B890,0.0
80E602810,0.1428571428571428
8087DED50,0.0
80EFA1C50,0.0
8039533E0,0.0
8038BCC10,0.0
805C57A60,0.0
80EFAD7D0,0.0
80398E020,0.0
80EFFC7A0,0.0
8037E5950,0.0
8035F13C0,0.2592592592592592
80801B910,0.0
80F5E5950,0.0
80E802890,0.0
80CAD3C00,0.0
8038E0080,0.0
806F0E2C0,0.0
80E60CD50,0.0
803665C20,0.0
803806DA0,0.0
80EF82320,0.0
8036A6440,0.0
80F5F7DE0,0.0
812F69D40,0.0
8039973F0,0.0
80B13E340,0.0
