Account,Risk Score
80FA6C6A0,0.0
80E894F60,0.0
80F13B990,0.0
80FB237A0,0.0
80E8E3920,0.0
80E9D4AE0,0.0
80FC3D550,0.0
80E5CD490,0.0
80EC97D50,0.0
80E508BC0,0.0
80EAC8880,0.0
80E237DD0,0.0
80E98FBA0,0.1012658227848101
80EA3CD80,0.0
80E19F820,0.0
80F723B00,0.0
80F4587B0,0.0
80E257170,0.0
80DD92D90,0.0
80E28E1A0,0.0
80F8FCC80,0.0
80E460D40,0.0
80E87A4A0,0.0
80E5C0D20,0.0
80E83E530,0.0
80E29DE50,0.0
80E5AD940,0.0
80E53E300,0.0
80DBFD440,0.0
80DC004B0,0.0
80EA7E860,0.0
80E83BE80,0.0
80DC1FCF0,0.0
80F5752F0,0.0
80EAD6070,0.0
80DBC1EF0,0.0
80F6D97F0,0.0
80EE74C60,0.0
80E51BD70,0.0
80F4BB290,0.0
80E25EED0,0.0
80E4EB160,0.0
80F081A00,0.0
80DC36550,0.0
80E445FB0,0.0
80E8B32B0,0.0
80E9A74B0,0.0
80EF00580,0.0
80EC92C80,0.0
80DC1EAA0,0.0
80E4FDCF0,0.0
80EAF7BE0,0.0
80E24FD50,0.0
80EF211A0,0.0
80EAF1020,0.0
80E4FD1A0,0.0
80E4D0B10,0.0
80F201080,0.0
80EDB4DF0,0.0
80E21D550,0.0
80E895F30,0.0
80E434450,0.0
80E4308A0,0.0
80DDA4690,0.0
80EAF3B60,0.0
80F4C2F60,0.0
80E884640,0.0
80EECDFB0,0.0
80F34BF40,0.0
80E181740,0.0
80F1F0710,0.0
80DC0EB80,0.0
80EF04940,0.0
80E17DF60,0.0
80DC068C0,0.0
80F515C20,0.0
80EB28A90,0.0
80F34BD40,0.0
80E8FEFB0,0.0
80EEE45D0,0.0
80E260330,0.0
80E21C840,0.0
80E229180,0.0
80E8BB710,0.0
80E285840,0.0
80E5A5F20,0.0
80DC58B70,0.0
80F043F20,0.0
80ED0F950,0.0
81378A670,0.0
80EA86AA0,0.0
80DC44DD0,0.0
80F0339F0,0.0
80DDA1C40,0.0
80E5B7D60,0.0
80E678020,0.0
80E831920,0.0
80004F1E0,0.1092896174863388
80E5C2020,0.0
80F0E6050,0.0
80F931B90,0.0
80F4E20E0,0.84
80E2295D0,0.0
80E86C500,0.8
80F8F6520,0.0
80ED19FE0,0.0
80FCFC3F0,0.0
80EDD2F40,0.0
80E46C2F0,0.0
80DC32F90,0.0
80E2C2390,0.0
80E222110,0.0
80E993DD0,0.0
80DC12560,0.0
80EAED430,0.0769230769230769
80E9AF770,0.0
80DC078A0,0.0
80E5AE500,0.0
80F820D30,0.0
80E9C6890,0.0
80E533450,0.0
80F6C3AF0,0.0
80E8A1F30,0.0
80DDAA8F0,0.0
80F3F2F30,0.0
80E59DB20,0.0
80FB43670,0.0
80E190D20,0.0
80E578510,0.0
80E630ED0,0.0
80F425C30,0.0
80E21ECE0,0.0
80E199DC0,0.0
80DBEB870,0.0
80DDA8990,0.0
80E7E3D40,0.0
80E258320,0.0
80E96E590,0.0
80E228E00,0.0
80F123CF0,0.0
80DDA7650,0.0
80F817FA0,0.0
80E4C35F0,0.0
80DBC3F30,0.0
80E2C1050,0.0
80F815C80,0.0
80F07F5C0,0.0
8000C6EC0,0.0
80E5AC2A0,0.0
80DC0BEB0,0.0
80F2F01F0,0.0
80E4FE110,0.0
80FC501E0,0.0
80E262DD0,0.0
80DC0C9A0,0.0
80E4C8230,0.0
80DD8C230,0.0
80DC57E80,0.0
80F1FDFF0,0.0
80E5AAFB0,0.0
80E2335E0,0.0
80EECD270,0.0
80F654150,0.0
80F315AA0,0.0
80E28FAA0,0.0
80EE16340,0.0
80EAB8310,0.0
80F38FB90,0.0
80E44F390,0.0
80EE88C80,0.0
80F489FC0,0.0
80E517530,0.0
80F079900,0.0
80E285B10,0.0
80FB42450,0.0
80DC1C3A0,0.0
80FACDD50,0.0
80E5FF6C0,0.05
80F152290,0.0
80E626E10,0.0
80F187140,0.0
80F180C00,0.0
80E461190,0.0
80EDC26D0,0.0
80DC08C70,0.0
80E8C46D0,0.0
80EA5D4F0,0.0
80EA96180,0.0
80DB90840,0.0
80E4F8830,0.0
80E5A1950,0.0
80E8317E0,0.0
80E8E2130,0.0
80E2359D0,0.0
80DD88FE0,0.0
80E235C90,0.0
80E5D88C0,0.0
80E4ED480,0.0
80ED147F0,0.0
80EE97EA0,0.0
80F475C90,0.0
80E8C1350,0.0
80E2877C0,0.0
80EE27930,0.0
80E81D000,0.0
80EA7AC20,0.0
80DC0C9F0,0.0
80DC29340,0.0
80F4BAE20,0.0
80E9DE620,0.0
80E2243D0,0.0
80EAEF090,0.0
80DC249A0,0.0
80EDB7170,0.0
80E2C22A0,0.0
80E8A6B40,0.0
80DD921B0,0.0
80DC06820,0.0
80F340020,0.0
80EDA48F0,0.0
80E87E900,0.0
80EACFBA0,0.0
80FB6FFF0,0.0
80E59CE80,0.0
80DBDF2D0,0.0
80EB34AE0,0.0
80F53E600,0.0
80F9E75B0,0.0
80EDB57E0,0.0
80E2433B0,0.0
80DC4F640,0.0
80E62C640,0.0
80E2AA080,0.0
80F0F2000,0.0
80DD97990,0.0
80F02B550,0.0
80DD928C0,0.0
80DB92450,0.0
80E8D3510,0.0
80E507BE0,0.0
80DD81E50,0.5405405405405406
80DBD9750,0.0
80E4E9830,0.0
80EE153E0,0.0
80F304ED0,0.0
80F49DB70,0.0
80E46B1F0,0.096551724137931
80E1999D0,0.0
80F32C290,0.0
80F85CE40,0.0
80F0E97A0,0.0
80E511AF0,0.0
80DBF0B40,0.0
80F0665B0,0.0
80E6109D0,0.0
80E2CB240,0.0
80E59ED30,0.0
80DBC7380,0.0
80EAA2920,0.0
80FB00610,0.0
80E19C670,0.0
8000CCCE0,0.0
80E8409B0,0.0
80F37C190,0.0
80F617480,0.0
80E2B3550,0.0
80EA70540,0.0
80F170CC0,0.0
80F178FB0,0.0
80E191F80,0.0
80EDEA890,0.0
80E95CC50,0.0
80FA2FF60,0.0
80FA3E930,0.0
80F0C8F20,0.0
80DC4ECB0,0.0
80E7EA4A0,0.0
80E8F4B80,0.0
80E181EA0,0.0175438596491228
80F31B000,0.0
8000C9B70,0.0
80E42F670,0.0
80E60FCF0,0.0
80EEAACA0,0.0
80E9BCBE0,0.0
80E8F8A30,0.0
