Timestamp,From Bank,From Account,To Account,Amount Received,Receiving Currency,Payment Format,Converted USD
2022/09/01 00:02,249176,812222540,8122D7200,354.76,SAR,Credit Card,94.578706727629
2022/09/01 00:09,48526,81222D9E0,811DA2040,11.89,SAR,Credit Card,3.1698636345459152
2022/09/01 00:28,148586,812A24900,812CFCB90,26.11,SAR,Credit Card,6.960903237846412
2022/09/01 00:18,121,812D16910,812CFCB90,4.18,SAR,Credit Card,1.1143843559631559
2022/09/01 00:05,121,811A79800,8123D8470,143.57,SAR,Credit Card,38.27563683866754
2022/09/01 00:25,70,100428A08,811C2E900,19265.78,SAR,Cash,5136.240152494701
2022/09/01 00:25,48308,811C2F870,811C2F870,59.52,SAR,Reinvestment,15.867980111705036
2022/09/01 00:17,48308,811C2FC30,811C2FC30,91.65,SAR,Reinvestment,24.43381010144097
2022/09/01 00:24,48308,811C313E0,811C313E0,12.35,SAR,Reinvestment,3.292499233527506
2022/09/01 00:24,48308,811C34E20,811C34E20,22396.04,SAR,Reinvestment,5970.764739599302
2022/09/01 00:24,48308,811C36760,811C36760,801086.52,SAR,Reinvestment,213568.9678614751
2022/09/01 00:04,48308,811C36760,811C36760,71.22,SAR,Reinvestment,18.987189911888986
2022/09/01 00:12,348611,811C3FCD0,811C3DE20,2130.34,SAR,ACH,567.9467868140072
2022/09/01 00:00,48308,811C3DE20,811C3DE20,51.09,SAR,Reinvestment,13.620549460803264
2022/09/01 00:11,48308,811C45880,811C45880,78.9,SAR,Reinvestment,21.034671216625124
2022/09/01 00:09,48308,811C49AB0,811C49AB0,2385.24,SAR,Reinvestment,635.9029045975019
2022/09/01 00:17,48308,811C49AB0,811C49AB0,90.29,SAR,Reinvestment,24.071235287060613
2022/09/01 00:19,48308,811C4D160,811C4D160,453204.73,SAR,Reinvestment,120823.98592356603
2022/09/01 00:02,48308,811C5ACE0,811C5ACE0,54.5,SAR,Reinvestment,14.529652488036364
2022/09/01 00:06,118,811C4C230,811D585E0,299374.13,SAR,Cheque,79812.88206987563
2022/09/01 00:01,118,811C4C230,811D585E0,105573.82,SAR,Credit Card,28145.888374945014
2022/09/01 00:13,118,811C4C230,811D585E0,3923.61,SAR,Cash,1046.031005478612
2022/09/01 00:21,118,811C4C230,811D585E0,15469.22,SAR,Wire,4124.080566256548
2022/09/01 00:08,48308,811D585E0,811D585E0,89.33,SAR,Reinvestment,23.815300123968594
2022/09/01 00:23,48308,811D5EBD0,811D5EBD0,14637886.72,SAR,Reinvestment,3902447.8385475683
2022/09/01 00:01,48308,811D5F540,811D5F540,69.19,SAR,Reinvestment,18.44599368160066
2022/09/01 00:07,48308,811D6E810,811D6E810,643322.08,SAR,Reinvestment,171509.10569322438
2022/09/01 00:02,48308,811C3C080,811C3C080,4987280.13,SAR,Reinvestment,1329604.534851171
