Account,Risk Score
800A6E8F0,0.0
809CAEE70,0.0
8029751E0,0.0
800F0C3E0,0.0
8006F71C0,0.0
810E3F040,0.0
804E224F0,0.0
805B3B6F0,0.0
803DC6910,0.0
809B70E00,0.0
8011BA370,0.0
800C22560,0.0
801B4CEB0,0.0
80C7517A0,0.0
801CA2820,0.0
8025A2320,0.0
80F24E870,0.0
80D15BF80,0.0
800958EB0,0.0
8006EEEF0,0.0
800824A00,0.0
80119D950,0.0
803475580,0.0
801A9A570,0.0
8013CBC30,0.0
800F77AE0,0.0
800F4FDC0,0.0
80F2BC080,0.0
8008F4B80,0.0
801188650,0.05
8091D1150,0.4
8015F59A0,0.0
80B7E78C0,0.0
80082FA10,0.8695652173913043
8139DB0B0,0.0
800E30F00,0.0
801563F20,0.0
8013E1470,0.0
805214420,0.0
800ACA070,0.0
801120030,0.0
806D347C0,0.0
8017813A0,0.0
800EFCD30,0.0
803638DB0,0.0
809460A00,0.0
8106FA670,0.0
8006C9000,0.0
80CC4BF90,0.0
80B3F60C0,0.0
800BDA0A0,0.0
802397490,0.0
8043C3CB0,0.0
801717E70,0.0
813A47180,0.0
805BBF170,0.0
801AB4030,0.0
8055C6700,0.0
800ACA9C0,0.0
8007119B0,0.0
80BDBA850,0.0
809F36EA0,0.0
809CE80E0,0.0
8041F4770,0.0
801DB94A0,0.1666666666666666
809F4F010,0.0
80146AB10,0.0
80363C350,0.0
8006D6A30,0.0
80071A590,0.0
800C0F200,0.0
8071AEA30,0.0
805DF9E30,0.0
80B5C1080,0.0
80F194540,0.0
800CE9D50,0.0
80188A8E0,0.027027027027027
80DDCAB60,0.0
800CD8890,0.0
8006F0580,0.0
8090E9C10,0.0
800783460,0.0
807D8AE10,0.0
80808D840,0.0
804459960,0.0
80FE2CF60,0.0
800AA6E20,0.0
80B3184A0,0.0
800908820,0.0
800F32230,0.0
800958970,0.0
813531510,0.0
80805AB10,0.0
800821570,0.0
802ABF6A0,0.0
803192D30,0.0
800CD1000,0.0
80485C6D0,0.0
806E96F40,0.0
802B5E910,0.0
807F5C160,0.0
808EAEAA0,0.0
80227BF30,0.0
801A74F10,0.0
805707180,0.0
80A380C10,0.0
80083F670,0.0
800D64F70,0.0
800879820,0.0
800D25530,0.0
80BD4C6C0,0.0
80D040F50,0.0
804BC9120,0.0
801F87F10,0.0
800736C90,0.0
80452B270,0.0
80E0CE200,0.0
8039E5960,0.0
802E64BD0,0.0
8018A1BE0,0.0
800B1AA00,0.0
80F3E5E20,0.0
80295E030,0.0
807DC1A90,0.0
8012BE580,0.0
8035C1420,0.0
80113AB00,0.0
80D38F330,0.0
807BB1990,0.0
800D40990,0.0
80170F830,0.0
8009686E0,0.0
8019DB290,0.0
8135C82B0,0.0
80100F450,0.0
8081F7AC0,0.0
8032AFB80,0.0
