Account,Risk Score
8029CC270,0.0
8066D2360,0.0
80FE3C7C0,0.0
8059E67E0,0.0
80B7FA280,0.0
805215C80,0.0
80C001520,0.0
813130370,0.0
80277F0C0,0.0
802B43840,0.0
81233A4A0,0.0
811064990,0.0
804FD6D90,0.0754716981132075
8017D0E70,0.0
80B483FA0,0.0
80A621C60,0.0
805E0BF40,0.0
803135F50,0.0
8067468D0,0.0
810AED930,0.0
80F2D6E30,0.0
8051622E0,0.0
805BB8D80,0.0
80DA38950,0.0
808D64440,0.0
80363E660,0.0
802E29650,0.0
80242C330,0.0
80C344100,0.0
805CBF770,0.0
801C4AE90,0.0
801639F40,0.0
80FBE85B0,0.0
802218FE0,0.25
80D6B5B30,0.0
8072F6E40,0.0
801859EA0,0.0
807D18300,0.0
8019D7F70,0.0
802CCFC70,0.0
807F655A0,0.0
80B382C40,0.0
80D2E1350,0.0
805DD7C80,0.0
8017BF200,0.0
804EA18D0,0.5833333333333334
80BFA88D0,0.0
802057230,0.3333333333333333
808D63D80,0.0
804D25B10,0.0
80DCEC1B0,0.0
80E117FF0,0.0
803FD37B0,0.0
8019859A0,0.0
80A02CBB0,0.0
80A8BBDF0,0.0
80C35CDF0,0.0
809F24C10,0.0
8015E6940,0.0
805CE7AE0,0.0
80287CCC0,0.0
80445DB00,0.0
802B118E0,0.0
8070CD9B0,0.0
80B6E9BB0,0.0
801DB9EC0,0.0
80B9C2D50,0.0
8051820D0,0.0891719745222929
80226E000,0.0
804988D30,0.0
80E37A330,0.0
805AA3D60,0.0
80354C6B0,0.0
801966460,0.0
812846791,0.0
809780E00,0.0
812176470,0.0
803D0D7D0,0.0
8021FF8D0,0.0
8051D74A0,0.0
8066FC4C0,0.28
8102AD6E0,0.0
801771650,0.0
8086AB660,0.0
801646990,0.0
802B80680,0.0
8029206A0,0.0
813139980,0.0
80E078FA0,0.0
802816200,0.0
80172DF30,0.0
803E2FC50,0.0
8118CC320,0.0
809C476F0,0.0
80570F0A0,0.0
806CDEA20,0.0
8015E9790,0.0
80DEA7650,0.0
807D6C2E0,0.0833333333333333
8139959A0,0.0
803E4F990,0.1111111111111111
80FE99B40,0.0
80D218C60,0.0
80B3E0030,0.0
802FAB0A0,0.0
80FD659C0,0.0
808990A40,0.0
80BD7E9D0,0.0
801717D41,0.0
8016A5590,0.0
812A14090,0.0
80B7FA281,0.0
802004C30,0.0
8113AD0D0,0.0
802BAA060,0.0
8079DC920,0.0
812F7EE40,0.0
806E4D610,0.0
80229B0F0,0.0
8066E98F0,0.0
80171F900,0.0
813240490,0.0
803BEA170,0.0
80A3ECBB0,0.0
814074130,0.0
801A0CE50,0.0
808899FB0,0.0
80229E130,0.0
802AE4030,0.0
805B18940,0.0
80556F590,0.0
8019EA1C0,0.0
80290CD90,0.0
802277010,0.0
807F6FB70,0.0
802BA7F50,0.0
8072E94D0,0.0
8066F4C40,0.0
802561210,0.0
80325CA30,0.0
80709B810,0.0
80208BB60,0.0
80D1FB4C0,0.0
80E5604F0,0.0
804753170,0.0
811254A40,0.0
80274B0F0,0.0
80B6EF770,0.0
80BDA5AA0,0.0
80160FAA0,0.0
805B7B9B0,0.0
804EB8560,0.0
8034A4BC0,0.0
802C1F860,0.0
8066000B0,0.0
80F900310,0.0
80493D3F0,0.0
804E15440,0.0
813620670,0.0
80428A4D0,0.0
811092940,0.0
80420E310,0.0
803205B40,0.0
804B6E150,0.0
8034E15A0,0.0
805E0BBB0,0.0
802C385D0,0.0
80D778C70,0.0
807638210,0.0
8130090F0,0.0
804A7A180,0.0
803C69280,0.0
8016F1D10,0.0
80DE97110,0.0
80CBD5220,0.0
80BB1CBD0,0.0
807CA6930,0.0
803135710,0.0
80CF024E0,0.0
805937E60,0.0
80275AD70,0.0
812846790,0.0
809FE6DB0,0.0
80F9D0870,0.0
8135B16A0,0.0
80A0D8000,0.0
8032D5CF0,0.0
813E4E9B0,0.2857142857142857
80E7A5090,0.0
80C2BDC30,0.0
803CA7D10,0.0
804524FD0,0.0
806977300,0.0
811CC2600,0.0
80593CFB0,0.0
80458A3B0,0.0
806841C30,0.0
8029F9790,0.0
809EB8640,0.0
802BDB840,0.0
81056FB10,0.0
8022524F0,0.0
80419F2A0,0.0
8106C39F0,0.0
80686CC20,0.0
803205310,0.0
8018859B0,0.0
805724DE0,0.0
801A4CF20,0.0
801657790,0.0
80A33C500,0.0
813EF9840,0.0
803202D80,0.0
8028198B0,0.0
803EE45F0,0.0
808FB7C80,0.0
808D19DC0,0.0
806FDC040,0.0
802E604E0,0.0
80D421AC0,0.0
807A24610,0.0
8075646E0,0.0
802E04A80,0.0
801893E30,0.0
803463C30,0.0
810327BE0,0.0
802DE0620,0.0
807431CF0,0.0
80F088A30,0.0
8045B6510,0.0
802A1A640,0.0
8091443C0,0.0
8031634E0,0.0
8062C2050,0.0
807039350,0.0
803FF38B0,0.0
801DAE230,0.0
802438510,0.0
80371AA90,0.0
802B42B50,0.0
80FE2B8C0,0.0
807A0B880,0.0
809281F20,0.0
80244E210,0.0
80D417FC0,0.0
80CD8D480,0.0
801440E80,0.0
801651340,0.0
802B0E740,0.0
801B65950,0.0
8091E2870,0.0
80FEE83D0,0.0
802BF5C30,0.0
80D3274F0,0.0
806FF2E20,0.0
802C356D0,0.0
8135AE620,0.0
801CF5E40,0.0
80BC14000,0.0
807798AE0,0.0
8019A2430,0.0
807332760,0.0
80BFF48D0,0.0
80CA26820,0.0
806B73BF0,0.0
8044530D0,0.0
808262C60,0.0
801DCF610,0.0
813573370,0.0
8072CC040,0.0
802117530,0.0
80279B960,0.0
80291C010,0.0
81253DEA0,0.0
807592640,0.0
802855BF0,0.0
8066FF910,0.0
808290D50,0.0
80340A100,0.0
8023F2590,0.0
807556900,0.0
804841800,0.0
810B25C80,0.0
80B5879F0,0.0
801AB7DA0,0.0
80754C900,0.0
803409580,0.0
804E25150,0.0
805F89E20,0.0
8055CC030,0.0
803C66090,0.0
81307D590,0.0
807B3D9A0,0.0
8048E5370,0.0
805A71FF0,0.0
804E73C00,0.0
8075DA370,0.0
8091EB860,0.0
