Account,Risk Score
80157C3D0,0.0
80025EAD0,0.0
80035A6A0,0.8695652173913043
810869B60,0.0
8013A1870,0.0
8052E2DB0,0.037037037037037
801201C70,0.0
800675480,0.0
80212C280,0.0
80774F5C0,0.0
801520A50,0.0
8007DEA10,0.0
8016D5F80,0.0612244897959183
8078A7C50,0.0
802DF1030,0.0
8009BA580,0.0
8031A1100,0.0
804BF7B70,0.0
81213E5F0,0.0
802B49DE0,0.0
802D977A0,0.0
8008B99E0,0.0
80209C730,0.0
8024AFE10,0.0
8078F06B0,0.0
801BC6300,0.0
802A9D5A0,0.0
800AEAC00,0.3773584905660377
800633240,0.0
802E488F0,0.0
8069C8990,0.0
8147F3CD0,0.0
8028D7E90,0.0
80806D790,0.0
8144B8B70,0.0
801C6FBF0,0.0
8080989C0,0.0
807BCFA90,0.5128205128205128
813F08900,0.0
806A5AFE0,0.0
8015891E0,0.0
801921410,0.0
80035A8D0,0.6
8141947C0,0.0
806CAFDF0,0.6086956521739131
8025BD700,0.0
806ACDE20,0.0
809355D90,0.0
80098F4B0,0.0
803B9B640,0.0
802D0C1F0,0.0
80DA86060,0.0
8011C58A0,0.0
80D91D2B0,0.0
801E03D70,0.0
8091E21C0,0.0
8026009B0,0.0
8018A9FC0,0.0
8011B8FB0,0.0
800E046B0,0.0
80AB5F530,0.0
801B6D270,0.0263157894736842
80076C860,0.0
805066A40,0.0476190476190476
80104D340,0.0
80073A390,0.0
8009B8DB0,0.0
80531E0D0,0.0
801E96930,0.0
80DCDD950,0.0
807BC9080,0.0
800B8B870,0.0
8121639A0,0.0
80355BB20,0.0
802F195E0,0.0
80140CB80,0.0109890109890109
80BAABB80,0.0
8006BEA20,0.0
807BB9DC0,0.0
801A147B0,0.0
8015A9360,0.0
8014D3090,0.0
800E40A70,0.0
808046A60,0.0
805AEED80,0.0
80F09E0D0,0.0
8027177D0,0.0
8015803B0,0.0
800C70600,0.0
802D034B0,0.0
800749A50,0.0
8013B07C0,0.0
802DE6F00,0.0
800D73B70,0.1414141414141414
80BC325E0,0.0
80099BAE0,0.0
80110A640,0.0
8013523B0,0.0
800ADAE90,0.0
8004F6FA0,0.0
810E725B0,0.0
80BB63AD0,0.0
8007F0DD0,0.0
801F55CD0,0.0
8020D7410,0.0
8009085B0,0.0
8022424D0,0.0
80043FDB0,0.0
8020E1D00,0.0
80C2D81D0,0.0
800FE1B90,0.0
80095EEE0,0.0
80B5F6090,0.0
80F0EA830,0.0
8067EDD90,0.0
805221550,0.0
80E7B1990,0.0
801BAB760,0.0
800AE7420,0.0
80558B950,0.0
