Account,Risk Score
8031C7040,0.0625
8077659A0,0.0
80B63C750,0.0
808994200,0.0
8075E2AA0,0.0
813BEB410,0.0
80D6249A0,0.0
8066DD3B0,0.0
801C07CC0,0.0
8119AF7E0,0.0
8029044E0,0.0
8104926E0,0.0
80697DDE0,0.0
807BF1B30,0.0
806A932D0,0.0
8083134B0,0.0
803BEA530,0.0
8144C7E20,0.0
802E93580,0.0
802A21E60,0.0
8082EB890,0.0
802D14540,0.0
80992DCC0,0.0
81119EFC0,0.0
811E0C920,0.5
803A593D0,0.0
801FBCD90,0.0
8020E22D0,0.0
802AF2D70,0.0
80289F130,0.0
80F267EC0,0.0
807B55FD0,0.0
807CD6A10,0.25
80940B140,0.0
80BA01BB0,0.0
810E1C9F0,0.0
801F26910,0.0
809B8A610,0.0
80644CF60,0.0
80433A6E0,0.0
803BD6FA0,0.0
801E5E0B0,0.0
80525AD90,0.0
803E924A0,0.0
801E043C0,0.0
811609C70,0.0
806881C00,0.0
802C80EF0,0.0
811D3D3A0,0.0
801B949C0,0.5333333333333333
80257B3B0,0.048780487804878
80D355FF0,0.0
80A0A2020,0.0
8139A60C0,0.0
8120E21F0,0.0
807A7AA70,0.0
807A52980,0.0
801A3EC10,0.0
8068A8CC0,0.0
813E642D0,0.0
803C61870,0.0
80438DA90,0.0
801FA6540,0.0
807FE2380,0.0
801DD3D40,0.0
8025FCBD0,0.0
802F0A6D0,0.0
801C66520,0.0
8089BB010,0.0
811F9B080,0.0
805EF7A30,0.0
804389FD0,0.0
8131E5DB0,0.0
801D59310,0.0
80AC219C0,0.0
8035FABC0,0.0
80E494860,0.0
804E2D9D0,0.0
8022412F0,0.0
807757590,0.0
807B4B860,0.0
8023BE4E0,0.0
801D7D280,0.0
801ECCAB0,0.0
80A67FD20,0.0
801D8B770,0.0
813252070,0.5
812F49EB0,0.0
8043414A0,0.0
8089C19F0,0.0
802F17DF0,0.0
80ACB08F0,0.0
812B6AC10,0.0
80FC12490,0.0
80783BAD0,0.0
80207DC60,0.0
807AC0B30,0.0
80298F0B0,0.0
802D439A0,0.0
801E77390,0.0
8032BF4F0,0.0
813245E20,0.0
811D47E00,0.7777777777777778
8042DDF80,0.0
805AF7F20,0.0
80232D490,0.0
811684EC0,0.0
8026E0360,0.0
805AF1540,0.0131578947368421
802829D60,0.1320754716981132
8019D5590,0.0
802D8ADC0,0.0769230769230769
80941C050,0.0
80E07AF10,0.0
8082B6FB0,0.0
8133BACF0,0.0
8096C6320,0.0
802A2AA90,0.0
801B92D00,0.0
801AF6050,0.0238095238095238
8018F2CF0,0.0
813BF43F0,0.0
80702AAD0,0.0
808F8A860,0.0
8094CA040,0.0
8078E1850,0.0
81102B600,0.0
80B9AF780,0.0
801DD5FB0,0.0
807966D80,0.0
8020E2650,0.0
80BBE9400,0.0
80F7B3F90,0.0
808F18150,0.0
80C5280E0,0.0
8019D11C0,0.0
80288C2D0,0.0
8096D21D0,0.0
802D0AA60,0.0
8093C1E00,0.0
802BF0170,0.0
801905330,0.0
80ABAB950,0.0
805130760,0.0
808C94CE0,0.0
801901590,0.0
8050A10F0,0.0
8029DDC60,0.0
805ADFCC0,0.0
80B788900,0.0
80A0F53B0,0.0
80E424000,0.0
804345B40,0.0
80AF49760,0.0
8023773B0,0.0
80A0AFB90,0.0
802A6FF70,0.0
8045C1C20,0.0
806453340,0.0769230769230769
8029D8C60,0.0
80BB8C970,0.0
802E13F00,0.0
8052BFE30,0.0
80EEE0750,0.0
802A42B30,0.0
8102D8B80,0.0
8033D8030,0.0
8097663E0,0.0
80AF10800,0.0
803170AE0,0.0
80691DF80,0.0
8028B20E0,0.0
8020A4DD0,0.0
8052D6670,0.0
805276200,0.0
801C1EA60,0.0
805A2CDB0,0.0
80DCE96A0,0.0
80F268840,0.0
80A8D9B90,0.0
8028B2940,0.0
8032C49A0,0.0
811ABB0D0,0.0
807D6A8B0,0.0
8031AC120,0.0
80781EB70,0.0
80B500160,0.0
8026FAF80,0.0
80789BFF0,0.0
802718CA0,0.0
812501710,0.0
810AD8C70,0.0
8042AEF20,0.0
80B9E4850,0.0
80D0AB150,0.0
80ABAB9F0,0.0
8084B4620,0.0
8023C83B0,0.0
80289D4E0,0.0
8045C1350,0.0
814382060,0.0
8129B7C20,0.5555555555555556
8020C0A90,0.0
801C7A790,0.0
8098035F0,0.0
802B0BD60,0.0
812573200,0.0
802A8C130,0.0
813EEBFA0,0.7692307692307693
80BCDD930,0.0
80ED42520,0.0
802504450,0.0
803BBC550,0.0
8079290E0,0.0
802EAF4D0,0.0
811D194D0,0.0
80810E4D0,0.0
8119ADE00,0.0
8106C08D0,0.0
802A556A0,0.0
80575C1A0,0.0
8032345A0,0.0
8131EE670,0.0
802D2F4F0,0.0
80B5B6710,0.0
80ABA28D0,0.0
8018F6970,0.0
8018FB920,0.0
80B68B460,0.0
8042ADDC0,0.0
805A2DAF0,0.0
802285380,0.0
802A57AB0,0.0
813231760,0.0
8024FF470,0.0
80528C720,0.0
812C1A280,0.0
8048E92D0,0.0
802707640,0.0
